"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment"
"23356",9,"3) $200 - $350",337.73,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23357",6,"3) $200 - $350",238.43,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1
"23358",2,"5) $500 - $750",597.52,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1
"23359",1,"3) $200 - $350",261.19,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23360",6,"5) $500 - $750",568.99,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1
"23361",11,"2) $100 - $200",107.05,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"23362",7,"3) $200 - $350",231.79,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23363",5,"4) $350 - $500",465.68,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"23364",9,"1) $0 - $100",63.02,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
"23365",12,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23366",2,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23367",3,"5) $500 - $750",651.57,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23368",10,"2) $100 - $200",107.64,1,0,"Surburban",0,"Web","Mens E-Mail",1,1,29.99,1
"23369",7,"3) $200 - $350",292.95,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23370",1,"5) $500 - $750",665.74,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1
"23371",5,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23372",5,"5) $500 - $750",622.97,1,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1
"23373",11,"2) $100 - $200",152.18,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23374",1,"1) $0 - $100",56.02,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"23375",1,"2) $100 - $200",187.15,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"23376",8,"3) $200 - $350",235.29,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23377",3,"3) $200 - $350",240.53,1,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23378",1,"3) $200 - $350",227.29,1,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"23379",9,"1) $0 - $100",44.39,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"23380",8,"2) $100 - $200",162.11,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23381",12,"1) $0 - $100",55.52,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"23382",5,"3) $200 - $350",294.74,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1
"23383",4,"3) $200 - $350",265.58,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1
"23384",9,"1) $0 - $100",72.62,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23385",1,"2) $100 - $200",173.29,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23386",8,"2) $100 - $200",125.91,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23387",5,"1) $0 - $100",42.03,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23388",1,"1) $0 - $100",29.99,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,1
"23389",4,"1) $0 - $100",83.99,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"23390",12,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"23391",12,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"23392",10,"1) $0 - $100",56.28,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23393",11,"1) $0 - $100",83.32,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23394",2,"2) $100 - $200",165.23,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23395",3,"1) $0 - $100",87.36,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23396",2,"5) $500 - $750",686.19,0,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1
"23397",11,"2) $100 - $200",174.25,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23398",7,"4) $350 - $500",390.54,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1
"23399",2,"1) $0 - $100",32.93,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"23400",4,"3) $200 - $350",259.07,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23401",10,"1) $0 - $100",69.94,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23402",10,"1) $0 - $100",50.16,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"23403",11,"2) $100 - $200",132.83,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0
"23404",11,"2) $100 - $200",143.69,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23405",6,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23406",9,"1) $0 - $100",82.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23407",7,"2) $100 - $200",138.99,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23408",10,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1
"23409",9,"2) $100 - $200",103.38,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23410",3,"2) $100 - $200",133.18,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1
"23411",9,"2) $100 - $200",137.48,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23412",1,"3) $200 - $350",318.5,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"23413",11,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23414",10,"3) $200 - $350",204.71,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"23415",1,"4) $350 - $500",497.61,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"23416",11,"1) $0 - $100",52.24,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23417",1,"2) $100 - $200",107.3,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23418",5,"2) $100 - $200",171.71,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0
"23419",2,"1) $0 - $100",86.82,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23420",3,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1
"23421",5,"2) $100 - $200",185.12,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"23422",7,"1) $0 - $100",79.53,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,1
"23423",1,"7) $1,000 +",1095.84,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23424",1,"2) $100 - $200",156.75,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23425",10,"2) $100 - $200",103.3,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23426",10,"2) $100 - $200",147.89,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"23427",2,"3) $200 - $350",227.33,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"23428",7,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23429",7,"1) $0 - $100",67.67,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23430",10,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23431",1,"3) $200 - $350",297.09,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23432",9,"5) $500 - $750",679.08,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1
"23433",10,"1) $0 - $100",34.05,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"23434",10,"2) $100 - $200",103.1,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23435",12,"1) $0 - $100",29.99,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"23436",8,"1) $0 - $100",92.17,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23437",1,"1) $0 - $100",71.95,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23438",3,"4) $350 - $500",430.05,1,0,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
"23439",2,"5) $500 - $750",698.55,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"23440",9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"23441",9,"4) $350 - $500",377.38,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1
"23442",9,"1) $0 - $100",98.52,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23443",9,"3) $200 - $350",200.82,1,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"23444",2,"3) $200 - $350",203.42,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23445",4,"5) $500 - $750",527.91,0,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1
"23446",1,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23447",9,"1) $0 - $100",47.46,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"23448",2,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"23449",10,"3) $200 - $350",261.89,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1
"23450",4,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23451",1,"5) $500 - $750",616.27,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"23452",6,"2) $100 - $200",106.88,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23453",10,"2) $100 - $200",165.8,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23454",2,"4) $350 - $500",392.98,1,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23455",9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"23456",10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23457",1,"4) $350 - $500",367.18,1,0,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,1
"23458",1,"1) $0 - $100",88.38,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23459",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23460",4,"4) $350 - $500",360.23,1,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"23461",9,"2) $100 - $200",121.77,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"23462",10,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23463",1,"4) $350 - $500",489.15,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23464",9,"2) $100 - $200",103.99,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23465",10,"4) $350 - $500",498.06,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"23466",4,"1) $0 - $100",57.6,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23467",10,"1) $0 - $100",90.6,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23468",4,"2) $100 - $200",110.24,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"23469",2,"2) $100 - $200",107.49,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"23470",1,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23471",6,"2) $100 - $200",141.49,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"23472",4,"5) $500 - $750",515.89,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"23473",6,"3) $200 - $350",241.43,1,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23474",7,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
"23475",3,"2) $100 - $200",190.26,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23476",1,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23477",7,"1) $0 - $100",89.45,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"23478",1,"1) $0 - $100",47.01,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"23479",4,"3) $200 - $350",312.2,1,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23480",9,"3) $200 - $350",233.09,1,1,"Rural",1,"Multichannel","Mens E-Mail",1,0,0,1
"23481",6,"1) $0 - $100",29.99,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
"23482",6,"1) $0 - $100",86.96,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1
"23483",1,"3) $200 - $350",276.3,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23484",10,"2) $100 - $200",175.12,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23485",11,"2) $100 - $200",198.56,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23486",8,"1) $0 - $100",32.71,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"23487",1,"3) $200 - $350",288.21,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"23488",7,"4) $350 - $500",481.17,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23489",8,"4) $350 - $500",368.59,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"23490",7,"3) $200 - $350",235.87,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
"23491",4,"2) $100 - $200",139.32,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"23492",7,"3) $200 - $350",209.12,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1
"23493",10,"3) $200 - $350",303.79,1,0,"Surburban",0,"Web","No E-Mail",1,0,0,0
"23494",11,"2) $100 - $200",123.9,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23495",3,"2) $100 - $200",138.77,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23496",1,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23497",4,"3) $200 - $350",295.85,1,0,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,1
"23498",5,"3) $200 - $350",208.62,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23499",4,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"23500",1,"2) $100 - $200",171.67,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23501",11,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23502",1,"4) $350 - $500",428.28,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23503",5,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"23504",7,"1) $0 - $100",69.73,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23505",5,"1) $0 - $100",58.86,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23506",2,"6) $750 - $1,000",984.05,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"23507",7,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23508",6,"3) $200 - $350",265.36,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
"23509",6,"2) $100 - $200",136.22,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"23510",6,"2) $100 - $200",103.76,1,0,"Rural",0,"Phone","No E-Mail",1,0,0,0
"23511",4,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",1,0,0,0
"23512",1,"2) $100 - $200",185.05,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23513",3,"6) $750 - $1,000",910.08,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"23514",6,"5) $500 - $750",636.59,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"23515",1,"2) $100 - $200",166.06,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"23516",2,"2) $100 - $200",144.11,0,1,"Rural",1,"Web","Mens E-Mail",1,0,0,1
"23517",10,"3) $200 - $350",244.01,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"23518",4,"1) $0 - $100",36.53,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23519",8,"2) $100 - $200",127.69,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23520",4,"1) $0 - $100",74.32,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1
"23521",9,"1) $0 - $100",34.96,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23522",1,"5) $500 - $750",527.29,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1
"23523",4,"3) $200 - $350",218.78,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23524",7,"1) $0 - $100",82.14,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"23525",8,"2) $100 - $200",113.28,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23526",3,"3) $200 - $350",258.95,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"23527",9,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23528",9,"3) $200 - $350",204.05,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1
"23529",3,"2) $100 - $200",178.54,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"23530",12,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"23531",10,"1) $0 - $100",45.79,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23532",1,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23533",9,"1) $0 - $100",86.89,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23534",2,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23535",9,"2) $100 - $200",128.25,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23536",7,"1) $0 - $100",44.72,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23537",10,"1) $0 - $100",37.25,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23538",7,"4) $350 - $500",461.41,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"23539",8,"4) $350 - $500",489.36,0,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
"23540",12,"3) $200 - $350",289.65,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23541",1,"1) $0 - $100",74.94,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1
"23542",2,"1) $0 - $100",84.26,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23543",5,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"23544",6,"3) $200 - $350",211.24,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23545",10,"2) $100 - $200",109.81,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23546",1,"5) $500 - $750",510.78,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23547",5,"4) $350 - $500",497.98,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23548",5,"5) $500 - $750",554.27,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23549",10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"23550",11,"2) $100 - $200",113.87,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,1
"23551",10,"2) $100 - $200",154.66,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23552",6,"5) $500 - $750",748.66,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23553",2,"3) $200 - $350",245.6,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23554",1,"4) $350 - $500",401.27,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"23555",8,"4) $350 - $500",369.44,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"23556",9,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"23557",11,"1) $0 - $100",29.99,1,0,"Rural",0,"Web","No E-Mail",1,1,55.71,0
"23558",5,"4) $350 - $500",489.08,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23559",10,"1) $0 - $100",50.55,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
"23560",1,"7) $1,000 +",1426.13,1,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23561",3,"4) $350 - $500",410.36,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1
"23562",4,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"23563",2,"2) $100 - $200",104.61,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23564",2,"4) $350 - $500",385.39,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23565",10,"3) $200 - $350",251.19,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
"23566",4,"6) $750 - $1,000",970.98,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
"23567",4,"3) $200 - $350",304.24,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"23568",3,"2) $100 - $200",185.65,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
"23569",3,"3) $200 - $350",294.44,1,1,"Surburban",0,"Multichannel","No E-Mail",1,0,0,0
"23570",1,"2) $100 - $200",188.19,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23571",1,"4) $350 - $500",368.91,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23572",10,"3) $200 - $350",346.7,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
"23573",10,"3) $200 - $350",225.34,0,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,1
"23574",1,"2) $100 - $200",140.64,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,1
"23575",10,"5) $500 - $750",654.43,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1
"23576",1,"5) $500 - $750",537.68,0,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1
"23577",10,"2) $100 - $200",112.55,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"23578",10,"6) $750 - $1,000",795.43,1,1,"Surburban",1,"Web","No E-Mail",1,0,0,0
"23579",10,"1) $0 - $100",67.02,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"23580",3,"5) $500 - $750",548.66,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23581",8,"5) $500 - $750",636.18,1,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
"23582",2,"1) $0 - $100",40.67,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23583",9,"1) $0 - $100",31.55,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"23584",9,"2) $100 - $200",113.02,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23585",11,"4) $350 - $500",463.83,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1
"23586",10,"2) $100 - $200",156.91,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1
"23587",10,"1) $0 - $100",92.87,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23588",9,"1) $0 - $100",40.25,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23589",9,"3) $200 - $350",261.77,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
"23590",10,"2) $100 - $200",110.05,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1
"23591",1,"1) $0 - $100",64.14,1,0,"Rural",0,"Phone","No E-Mail",1,0,0,0
"23592",2,"7) $1,000 +",1064.24,1,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23593",10,"2) $100 - $200",148.06,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23594",5,"1) $0 - $100",48.82,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1
"23595",9,"1) $0 - $100",73.92,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23596",8,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"23597",2,"4) $350 - $500",462.8,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23598",12,"1) $0 - $100",37.57,0,1,"Surburban",0,"Phone","Mens E-Mail",1,1,99.02,1
"23599",9,"2) $100 - $200",115.37,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1
"23600",2,"2) $100 - $200",139.14,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
"23601",10,"3) $200 - $350",272.29,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,1
"23602",2,"4) $350 - $500",482.97,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1
"23603",7,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
"23604",2,"2) $100 - $200",147.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23605",1,"3) $200 - $350",290.49,1,0,"Urban",1,"Multichannel","No E-Mail",1,0,0,0
"23606",11,"1) $0 - $100",32.46,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
"23607",2,"1) $0 - $100",36.42,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23608",2,"2) $100 - $200",106.04,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
"23609",10,"1) $0 - $100",74.18,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23610",11,"3) $200 - $350",281.87,1,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1
"23611",2,"2) $100 - $200",195.18,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1
"23612",5,"1) $0 - $100",38.95,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1
"23613",1,"3) $200 - $350",231.49,0,1,"Urban",0,"Web","No E-Mail",1,0,0,0
"23614",10,"5) $500 - $750",682.13,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1
"23615",2,"5) $500 - $750",542.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23616",3,"2) $100 - $200",186.06,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
"23617",12,"1) $0 - $100",81.06,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
"23618",2,"4) $350 - $500",390.48,1,1,"Urban",0,"Web","No E-Mail",0,0,0,0
"23619",6,"5) $500 - $750",630.14,1,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
"23620",7,"4) $350 - $500",390.14,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1
"23621",4,"5) $500 - $750",589.32,1,0,"Surburban",1,"Multichannel","No E-Mail",1,0,0,0
