"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment","obs_rate_c","obs_rate_t","random_number"
"15404",6,"2) $100 - $200",193.98,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.394559999695048
"15405",6,"1) $0 - $100",30.96,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.0378894603345543
"15406",11,"3) $200 - $350",256.62,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.510748751228675
"15407",10,"2) $100 - $200",158.52,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.35726722353138
"15408",6,"1) $0 - $100",76.83,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.261868976987898
"15409",6,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.326488136081025
"15410",1,"6) $750 - $1,000",943.15,0,1,"Urban",1,"Multichannel","No E-Mail",1,0,0,0,0.5,1,0.426397548755631
"15411",9,"1) $0 - $100",87.96,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.188969990937039
"15412",4,"3) $200 - $350",341.7,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.449005848029628
"15413",1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.308039363706484
"15414",8,"1) $0 - $100",67.77,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.137476239353418
"15415",5,"5) $500 - $750",646.9,0,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.485829364042729
"15416",8,"1) $0 - $100",51.65,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.244503170717508
"15417",4,"3) $200 - $350",232.94,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.576287606032565
"15418",10,"1) $0 - $100",50.89,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.556930225808173
"15419",5,"1) $0 - $100",48.19,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.840396268758923
"15420",12,"3) $200 - $350",201.08,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.0880361346062273
"15421",4,"5) $500 - $750",671.67,1,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.0255595261696726
"15422",9,"1) $0 - $100",42.96,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.243996401084587
"15423",8,"2) $100 - $200",142.39,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.480160757666454
"15424",1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0132857908029109
"15425",10,"1) $0 - $100",30.97,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.0106091480702162
"15426",10,"3) $200 - $350",283.89,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.12232414772734
"15427",1,"1) $0 - $100",56.4,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.352980135241523
"15428",12,"2) $100 - $200",124.58,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0617544390261173
"15429",1,"3) $200 - $350",251.34,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.341312023578212
"15430",2,"3) $200 - $350",218.05,1,0,"Rural",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.695673708571121
"15431",6,"1) $0 - $100",64.59,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.310547232860699
"15432",1,"5) $500 - $750",626.61,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.674463480245322
"15433",7,"1) $0 - $100",61.69,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.41298856632784
"15434",10,"1) $0 - $100",39.29,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.20801232685335
"15435",6,"1) $0 - $100",33.03,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.424928361549973
"15436",12,"2) $100 - $200",191.72,0,1,"Urban",0,"Web","No E-Mail",1,0,0,0,1,0.5,0.00925607699900866
"15437",5,"2) $100 - $200",130.69,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.576820862945169
"15438",9,"6) $750 - $1,000",813.09,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.301671667490155
"15439",10,"3) $200 - $350",211.48,1,0,"Surburban",0,"Multichannel","No E-Mail",1,0,0,0,0.5,1,0.300958094419912
"15440",6,"1) $0 - $100",39.8,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.759374867659062
"15441",10,"1) $0 - $100",76.29,1,0,"Rural",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.36392085859552
"15442",4,"2) $100 - $200",130,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.124594083288684
"15443",12,"1) $0 - $100",53.79,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.604183406569064
"15444",7,"1) $0 - $100",29.99,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.69774514855817
"15445",1,"5) $500 - $750",723.81,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.986198975238949
"15446",5,"2) $100 - $200",103.34,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.0718248155899346
"15447",5,"7) $1,000 +",1006.96,1,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.2168519271072
"15448",1,"2) $100 - $200",141.58,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.23864088091068
"15449",12,"1) $0 - $100",77.96,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.920857452787459
"15450",9,"2) $100 - $200",133.26,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.110545744420961
"15451",10,"4) $350 - $500",415.63,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.168228787137195
"15452",4,"1) $0 - $100",50.31,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.378003314835951
"15453",2,"2) $100 - $200",111.79,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.636777365347371
"15454",2,"1) $0 - $100",48.77,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.803151509724557
"15455",2,"1) $0 - $100",86.42,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.0613543919753283
"15456",6,"5) $500 - $750",543.66,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.390121226198971
"15457",4,"3) $200 - $350",323.56,1,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.000405839178711176
"15458",10,"1) $0 - $100",59.29,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.112851334968582
"15459",9,"1) $0 - $100",45.15,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.813572657527402
"15460",6,"2) $100 - $200",185.31,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.845884828129783
"15461",9,"1) $0 - $100",77.96,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.488921058364213
"15462",1,"4) $350 - $500",459.52,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.705932678887621
"15463",1,"3) $200 - $350",269.55,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.187975371954963
"15464",7,"3) $200 - $350",233.02,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.546637318795547
"15465",4,"2) $100 - $200",161.79,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.342287421692163
"15466",10,"4) $350 - $500",447.17,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.247336473781615
"15467",4,"5) $500 - $750",676.6,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.0249151554889977
"15468",2,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.135664043249562
"15469",3,"1) $0 - $100",57.18,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0666421169880778
"15470",7,"1) $0 - $100",56.47,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.252507468219846
"15471",10,"1) $0 - $100",29.99,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.162704152753577
"15472",11,"2) $100 - $200",133.44,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.322551649529487
"15473",9,"1) $0 - $100",29.99,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.261256242403761
"15474",2,"2) $100 - $200",134.17,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.307047754060477
"15475",1,"4) $350 - $500",490.84,1,0,"Urban",0,"Multichannel","No E-Mail",1,0,0,0,0.5,1,0.142946895444766
"15476",3,"4) $350 - $500",395.52,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.997954659862444
"15477",5,"2) $100 - $200",114.34,1,0,"Urban",0,"Web","No E-Mail",1,0,0,0,0.5,1,0.281054435530677
"15478",2,"1) $0 - $100",67.2,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.139173930510879
"15479",7,"2) $100 - $200",100.13,0,1,"Rural",0,"Phone","No E-Mail",1,0,0,0,1,0.5,0.208085440797731
"15480",9,"2) $100 - $200",197.01,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.23537373682484
"15481",4,"2) $100 - $200",161.95,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.0819953533355147
"15482",4,"2) $100 - $200",199.15,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.63695594551973
"15483",1,"1) $0 - $100",60.68,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.0937901872675866
"15484",7,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.840166782960296
"15485",3,"2) $100 - $200",111.23,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.42663299292326
"15486",2,"3) $200 - $350",253.56,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.30286876228638
"15487",10,"3) $200 - $350",337.55,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.51197376078926
"15488",2,"2) $100 - $200",177.95,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.231226462405175
"15489",6,"7) $1,000 +",1129.7,1,0,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.937270971015096
"15490",8,"2) $100 - $200",101.26,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.906166257802397
"15491",2,"3) $200 - $350",275.98,0,1,"Rural",1,"Multichannel","No E-Mail",1,0,0,0,0.5,1,0.396374735515565
"15492",9,"4) $350 - $500",355.39,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.690669814124703
"15493",2,"2) $100 - $200",110.06,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.326909145573154
"15494",2,"3) $200 - $350",228.98,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.594335360685363
"15495",4,"1) $0 - $100",34.28,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.318708359962329
"15496",2,"4) $350 - $500",454.89,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.532682603225112
"15497",3,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.826271069934592
"15498",3,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.685245860833675
"15499",2,"1) $0 - $100",67.54,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0587885521817952
"15500",3,"3) $200 - $350",318.27,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.023136948235333
"15501",1,"4) $350 - $500",412.4,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.456044903257862
"15502",1,"5) $500 - $750",588.43,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.487973132403567
"15503",9,"4) $350 - $500",395.28,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.120512472931296
"15504",9,"4) $350 - $500",430.18,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.684364967979491
"15505",10,"2) $100 - $200",150.39,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.411196612985805
"15506",1,"3) $200 - $350",261.37,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.244573844363913
"15507",7,"1) $0 - $100",29.99,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.906546168262139
"15508",3,"1) $0 - $100",42.61,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.317883442388847
"15509",5,"4) $350 - $500",392.83,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.640543350484222
"15510",1,"3) $200 - $350",202.29,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.121073541697115
"15511",2,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.027921631699428
"15512",9,"1) $0 - $100",41.31,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.534407962113619
"15513",8,"3) $200 - $350",267.92,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.406595718581229
"15514",3,"5) $500 - $750",508.1,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.990826980210841
"15515",10,"1) $0 - $100",98.82,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.765130037907511
"15516",4,"1) $0 - $100",49.73,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.309557777596638
"15517",9,"3) $200 - $350",265.53,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.429600468138233
"15518",9,"2) $100 - $200",183.85,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.995696250116453
"15519",11,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.841644955100492
"15520",5,"3) $200 - $350",344.04,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.364921517902985
"15521",2,"1) $0 - $100",71.3,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.444664550945163
"15522",6,"1) $0 - $100",53.1,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.152520103147253
"15523",1,"4) $350 - $500",351.64,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.332056913292035
"15524",10,"1) $0 - $100",95.76,1,0,"Urban",0,"Web","Mens E-Mail",1,1,29.99,1,1,0.5,0.417845169547945
"15525",6,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.230673708952963
"15526",7,"2) $100 - $200",178.88,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,1,1,0.5,0.174268709262833
"15527",2,"1) $0 - $100",94.79,0,1,"Rural",1,"Phone","No E-Mail",1,0,0,0,0.5,1,0.0650583691895008
"15528",10,"3) $200 - $350",228.81,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.788367502158508
"15529",12,"1) $0 - $100",29.99,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.221078606555238
"15530",9,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.206800733460113
"15531",3,"6) $750 - $1,000",797.62,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.834305980009958
"15532",2,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","No E-Mail",1,0,0,0,0.5,1,0.491412880364805
"15533",9,"4) $350 - $500",461.49,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.934015574166551
"15534",8,"4) $350 - $500",368,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.793881179299206
"15535",3,"3) $200 - $350",249.97,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.272076611872762
"15536",9,"1) $0 - $100",35.1,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.817416868405417
"15537",6,"4) $350 - $500",424.59,1,0,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.460525036556646
"15538",2,"1) $0 - $100",75.94,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.810491572599858
"15539",5,"2) $100 - $200",129.42,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.852762265829369
"15540",1,"5) $500 - $750",662.19,1,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.347434791503474
"15541",5,"1) $0 - $100",90.67,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,0.5,1,0.39565183990635
"15542",6,"2) $100 - $200",120.88,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.0910619723144919
"15543",9,"2) $100 - $200",164.44,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.824131366796792
"15544",10,"2) $100 - $200",191.63,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.0403659902513027
"15545",3,"3) $200 - $350",202.36,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.91705687972717
"15546",10,"1) $0 - $100",69.01,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.677437039092183
"15547",5,"1) $0 - $100",55.16,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.617990632541478
"15548",12,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.471505635417998
"15549",8,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.957349312026054
"15550",3,"4) $350 - $500",425.01,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.108916572295129
"15551",6,"1) $0 - $100",72.93,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.394469198770821
"15552",1,"3) $200 - $350",318.5,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.927005742909387
"15553",9,"1) $0 - $100",45.29,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.119443358620629
"15554",10,"2) $100 - $200",103.06,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.380254824180156
"15555",1,"4) $350 - $500",397.08,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.354669552063569
"15556",1,"3) $200 - $350",265.16,1,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.748045663814992
"15557",6,"3) $200 - $350",211.53,1,0,"Urban",0,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.00291222636587918
"15558",6,"1) $0 - $100",46.03,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.614401571452618
"15559",3,"7) $1,000 +",1580.93,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.857804979896173
"15560",11,"1) $0 - $100",95.47,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0623676797840744
"15561",1,"4) $350 - $500",391.07,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0580736834090203
"15562",4,"2) $100 - $200",137.42,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.411462925141677
"15563",2,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.649342070799321
"15564",5,"2) $100 - $200",110.36,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.119357624091208
"15565",4,"2) $100 - $200",103.34,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.35070308833383
"15566",2,"3) $200 - $350",300.49,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.228440797887743
"15567",6,"5) $500 - $750",672.2,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.827461688546464
"15568",4,"5) $500 - $750",674.35,1,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.517300746636465
"15569",12,"3) $200 - $350",240.83,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.914241182152182
"15570",7,"4) $350 - $500",414.18,1,1,"Rural",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.447994634741917
"15571",1,"3) $200 - $350",210.81,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.814191788202152
"15572",8,"2) $100 - $200",197.33,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.346994005376473
"15573",4,"1) $0 - $100",32.39,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.699922729050741
"15574",7,"2) $100 - $200",156.53,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.426671088673174
"15575",1,"4) $350 - $500",474.68,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,0.5,1,0.482421009102836
"15576",10,"3) $200 - $350",264.37,0,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,1,0.5,1,0.294459900585935
"15577",3,"6) $750 - $1,000",910,1,0,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.526772926095873
"15578",9,"3) $200 - $350",306.84,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.160968142095953
"15579",7,"2) $100 - $200",136.89,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.589643347542733
"15580",7,"7) $1,000 +",1407.82,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,0.5,1,0.0735753106418997
"15581",7,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.119947180850431
"15582",5,"3) $200 - $350",314.85,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.672205420676619
"15583",9,"1) $0 - $100",33.63,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.324614258017391
"15584",9,"2) $100 - $200",190.78,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.751339942216873
"15585",7,"1) $0 - $100",86.66,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.481929432833567
"15586",9,"3) $200 - $350",263.07,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,1,0.5,0.0986278902273625
"15587",2,"3) $200 - $350",209.57,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.0701147583313286
"15588",6,"2) $100 - $200",109.7,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.629737451439723
"15589",12,"2) $100 - $200",196.49,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,1,0.5,0.848784861154854
"15590",7,"2) $100 - $200",157.68,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.0312241800129414
"15591",9,"4) $350 - $500",350.86,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.0824466263875365
"15592",2,"7) $1,000 +",1145.48,0,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.32228286890313
"15593",8,"2) $100 - $200",110.72,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.300176736433059
"15594",3,"1) $0 - $100",35.91,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,0.5,1,0.0501045866403729
"15595",1,"2) $100 - $200",104.98,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,0.5,1,0.309588610893115
"15596",7,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.358593941433355
"15597",2,"1) $0 - $100",58.29,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.34843682940118
"15598",11,"3) $200 - $350",258,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.468971639638767
"15599",10,"1) $0 - $100",63.61,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,1,0.5,0.182719630887732
"15600",8,"2) $100 - $200",153.85,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.810391398379579
"15601",9,"2) $100 - $200",103.89,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.565307751763612
"15602",4,"4) $350 - $500",418.64,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.669610396493226
"15603",4,"3) $200 - $350",315.48,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,0.5,1,0.453847196651623
"15604",1,"3) $200 - $350",208.45,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,0.5,1,0.187365725636482
"15605",10,"1) $0 - $100",59.87,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,1,0.5,0.363841219805181
"15606",9,"2) $100 - $200",185.78,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,1,0.5,0.0269426547456533
"15607",1,"3) $200 - $350",306.84,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,0.5,1,0.385911142686382
"15608",7,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",1,0,0,0,1,0.5,0.730467213783413
"15609",5,"2) $100 - $200",182.88,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.127338031772524
"15610",7,"2) $100 - $200",121.6,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,1,0.5,0.884166612988338
"15611",1,"1) $0 - $100",30.19,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,0.5,1,0.498255640035495
"15612",2,"1) $0 - $100",63.64,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,0.5,1,0.817057451466098
